Event,Elevation [m],Longitude,Latitude,Depth water [m],Symbiosis,Spinose,JulianDay,export_n_m2_d,export_mmolC_m2_d,prop
OSP_trap,-4240,-145,50,3800,No,Yes,092,408,0.02873,0.07221238938053097
OSP_trap,-4240,-145,50,3800,No,Yes,098,2,1.4083333333333333e-4,0.024390243902439025
OSP_trap,-4240,-145,50,3800,No,Yes,102,117,0.00823875,0.13
OSP_trap,-4240,-145,50,3800,No,Yes,118,180,0.012675,0.15293118096856415
OSP_trap,-4240,-145,50,3800,No,Yes,130,476,0.03351833333333333,0.08330416520826041
OSP_trap,-4240,-145,50,3800,No,Yes,134,322,0.022674166666666665,0.10658722277391593
OSP_trap,-4240,-145,50,3800,No,Yes,144,172,0.012111666666666666,0.055807916937053864
OSP_trap,-4240,-145,50,3800,No,Yes,148,42,0.0029575,0.1721311475409836
OSP_trap,-4240,-145,50,3800,No,Yes,150,227,0.015984583333333333,0.22233104799216455
OSP_trap,-4240,-145,50,3800,No,Yes,158,198,0.0139425,0.12199630314232902
OSP_trap,-4240,-145,50,3800,No,Yes,162,19,0.0013379166666666667,0.25
OSP_trap,-4240,-145,50,3800,No,Yes,166,263,0.018519583333333332,0.3316519546027743
OSP_trap,-4240,-145,50,3800,No,Yes,172,42,0.0029575,0.0626865671641791
OSP_trap,-4240,-145,50,3800,No,Yes,176,27,0.00190125,0.15083798882681565
OSP_trap,-4240,-145,50,3800,No,Yes,182,63,0.00443625,0.5121951219512195
OSP_trap,-4240,-145,50,3800,No,Yes,186,167,0.011759583333333334,0.14765694076038904
OSP_trap,-4240,-145,50,3800,No,Yes,190,11,7.745833333333333e-4,0.13924050632911392
OSP_trap,-4240,-145,50,3800,No,Yes,198,160,0.011266666666666666,0.09621166566446182
OSP_trap,-4240,-145,50,3800,No,Yes,200,152,0.010703333333333334,0.17819460726846426
OSP_trap,-4240,-145,50,3800,No,Yes,204,8,5.633333333333333e-4,0.14814814814814814
OSP_trap,-4240,-145,50,3800,No,Yes,214,134,0.009435833333333333,0.23024054982817868
OSP_trap,-4240,-145,50,3800,No,Yes,218,13,9.154166666666667e-4,0.09774436090225563
OSP_trap,-4240,-145,50,3800,No,Yes,222,27,0.00190125,0.15517241379310345
OSP_trap,-4240,-145,50,3800,No,Yes,226,80,0.005633333333333333,0.27303754266211605
OSP_trap,-4240,-145,50,3800,No,Yes,228,84,0.005915,0.4397905759162304
OSP_trap,-4240,-145,50,3800,No,Yes,230,20,0.0014083333333333333,0.11834319526627218
OSP_trap,-4240,-145,50,3800,No,Yes,234,18,0.0012675,0.2535211267605634
OSP_trap,-4240,-145,50,3800,No,Yes,242,61,0.004295416666666667,0.32620320855614976
OSP_trap,-4240,-145,50,3800,No,Yes,246,3,2.1125e-4,0.03333333333333333
OSP_trap,-4240,-145,50,3800,No,Yes,256,0,0,0
OSP_trap,-4240,-145,50,3800,No,Yes,262,3,2.1125e-4,0.047619047619047616
OSP_trap,-4240,-145,50,3800,No,Yes,266,36,0.002535,0.0632688927943761
OSP_trap,-4240,-145,50,3800,No,Yes,270,8,5.633333333333333e-4,0.21052631578947367
OSP_trap,-4240,-145,50,3800,No,Yes,281,11,7.745833333333333e-4,0.05945945945945946
OSP_trap,-4240,-145,50,3800,No,Yes,284,8,5.633333333333333e-4,0.0035842293906810036
OSP_trap,-4240,-145,50,3800,No,Yes,287,63,0.00443625,0.03212646608873024
OSP_trap,-4240,-145,50,3800,No,Yes,296,4,2.8166666666666666e-4,0.058823529411764705
OSP_trap,-4240,-145,50,3800,No,Yes,303,9,6.3375e-4,0.01066350710900474
OSP_trap,-4240,-145,50,3800,No,Yes,311,0,0,0
OSP_trap,-4240,-145,50,3800,No,Yes,317,254,0.017885833333333333,0.11319073083778966
OSP_trap,-4240,-145,50,3800,No,Yes,319,13,9.154166666666667e-4,0.13829787234042554
OSP_trap,-4240,-145,50,3800,No,Yes,325,3,2.1125e-4,0.02727272727272727
OSP_trap,-4240,-145,50,3800,No,Yes,326,0,0,0
OSP_trap,-4240,-145,50,3800,No,Yes,330,624,0.04394,0.07218045112781955
OSP_trap,-4240,-145,50,3800,No,Yes,335,28,0.0019716666666666667,0.09688581314878893
OSP_trap,-4240,-145,50,3800,No,Yes,337,24,0.00169,0.07894736842105263
OSP_trap,-4240,-145,50,3800,No,Yes,341,0,0,0
OSP_trap,-4240,-145,50,3800,No,Yes,343,1162,0.08182416666666667,0.2652362474320931
OSP_trap,-4240,-145,50,3800,No,Yes,349,9,6.3375e-4,0.09473684210526316
OSP_trap,-4240,-145,50,3800,No,Yes,351,5,3.520833333333333e-4,0.13513513513513514
OSP_trap,-4240,-145,50,3800,No,Yes,356,0,0,0
OSP_trap,-4240,-145,50,3800,No,Yes,357,1231,0.08668291666666667,0.30705911698677973
OSP_trap,-4240,-145,50,3800,No,Yes,361,3,2.1125e-4,0.005847953216374269
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,002,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,005,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,006,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,018,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,019,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,020,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,021,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,032,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,034,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,036,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,044,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,050,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,051,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,056,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,066,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,068,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,080,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,082,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,086,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,092,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,098,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,102,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,118,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,130,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,134,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,144,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,148,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,150,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,158,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,162,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,166,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,172,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,176,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,182,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,186,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,190,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,198,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,200,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,204,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,214,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,218,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,222,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,226,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,228,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,230,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,234,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,242,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,246,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,256,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,262,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,266,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,270,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,281,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,284,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,287,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,296,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,303,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,311,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,317,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,319,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,325,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,326,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,330,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,335,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,337,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,341,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,343,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,349,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,351,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,356,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,357,0,0,0
OSP_trap,-4240,-145,50,3800,Undetermined,Undetermined,361,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,002,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,005,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,006,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,018,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,019,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,020,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,021,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,032,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,034,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,036,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,044,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,050,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,051,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,056,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,066,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,068,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,080,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,082,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,086,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,092,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,098,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,102,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,118,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,130,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,134,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,144,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,148,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,150,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,158,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,162,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,166,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,172,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,176,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,182,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,186,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,190,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,198,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,200,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,204,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,214,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,218,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,222,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,226,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,228,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,230,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,234,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,242,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,246,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,256,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,262,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,266,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,270,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,281,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,284,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,287,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,296,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,303,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,311,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,317,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,319,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,325,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,326,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,330,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,335,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,337,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,341,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,343,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,349,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,351,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,356,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,357,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,No,361,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,002,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,005,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,006,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,018,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,019,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,020,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,021,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,032,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,034,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,036,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,044,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,050,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,051,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,056,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,066,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,068,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,080,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,082,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,086,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,092,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,098,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,102,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,118,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,130,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,134,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,144,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,148,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,150,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,158,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,162,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,166,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,172,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,176,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,182,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,186,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,190,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,198,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,200,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,204,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,214,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,218,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,222,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,226,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,228,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,230,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,234,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,242,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,246,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,256,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,262,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,266,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,270,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,281,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,284,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,287,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,296,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,303,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,311,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,317,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,319,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,325,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,326,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,330,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,335,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,337,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,341,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,343,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,349,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,351,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,356,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,357,0,0,0
OSP_trap,-4240,-145,50,3800,Yes,Yes,361,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,002,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,005,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,006,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,018,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,019,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,020,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,021,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,032,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,034,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,036,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,044,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,050,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,051,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,056,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,066,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,068,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,080,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,082,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,086,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,092,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,098,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,102,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,118,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,130,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,134,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,144,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,148,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,150,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,158,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,162,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,166,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,172,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,176,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,182,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,186,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,190,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,198,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,200,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,204,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,214,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,218,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,222,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,226,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,228,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,230,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,234,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,242,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,246,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,256,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,262,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,266,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,270,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,281,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,284,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,287,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,296,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,303,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,311,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,317,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,319,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,325,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,326,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,330,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,335,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,337,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,341,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,343,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,349,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,351,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,356,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,357,0,0,0
OSP_trap,-4240,-145,50,3800,NA,NA,361,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,017,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,033,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,036,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,037,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,075,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,083,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,088,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,096,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,098,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,103,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,106,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,145,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,147,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,151,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,158,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,162,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,172,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,194,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,202,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,221,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,224,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,260,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,263,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,285,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,291,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,319,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,336,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,339,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,No,346,0,0,0
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,017,216.2,0.015224083333333333,0.7378839590443685
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,033,407,0.028659583333333332,0.830104017948195
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,036,202,0.014224166666666666,0.7214285714285714
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,037,436,0.030701666666666665,0.8845607628322175
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,075,71.2,0.005013666666666667,0.5700560448358687
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,083,107,0.007534583333333333,0.4709507042253521
Sargasso_trap,-4200,-64.25,32.083,3200,No,Yes,088,51.5,0.003626458333333333,0.3078302450687388
